,carat,price,cut_Ideal,cut_Premium,color_E,clarity_I1,clarity_SI2,size
28607,-1.050490614918933,675,1,0,1,0,0,-1.9172189813971396
28608,-1.050490614918933,675,0,1,1,0,0,-2.098044091146928
28609,-1.050490614918933,675,0,1,1,0,0,-2.05135520191478
28610,-1.050490614918933,675,1,0,1,0,0,-1.9944435061236356
28611,-1.050490614918933,675,1,0,1,0,0,-1.9944435061236356
28612,-1.050490614918933,675,0,0,1,0,0,-1.9709444589879843
28613,-1.050490614918933,675,1,0,1,0,0,-1.9938486366358386
28614,-1.050490614918933,675,0,0,1,0,0,-1.9508329478113347
28615,-1.050490614918933,675,0,1,1,0,0,-2.122427394279595
28616,-1.050490614918933,675,0,0,1,0,0,-2.001661159570096
28617,-1.050490614918933,675,0,1,1,0,0,-2.2278414573610066
28618,-1.050490614918933,675,0,0,1,0,0,-2.1200531768135016
28619,-1.050490614918933,675,0,0,1,0,0,-2.0919314179599025
28620,-1.1770710639893383,432,0,1,0,0,0,-3.607016786298235
28621,-1.1770710639893383,432,0,0,0,0,0,-3.8920268675249545
28622,-1.0293938734071988,433,0,0,0,0,1,-1.665043053849468
28623,-0.9872003903837303,433,1,0,0,0,1,-1.4264600500941202
28624,-0.9872003903837303,433,1,0,0,0,1,-1.3583803676622201
28625,-0.9872003903837303,433,1,0,0,0,1,-1.3692373595329577
28626,-1.1981678055010725,434,0,0,0,0,0,-3.875824910656893
28627,-1.0926840979424013,434,0,0,1,0,0,-2.407499752574303
28628,-1.1348775809658698,434,1,0,0,0,0,-2.9812960136116726
28629,-1.1348775809658698,434,1,0,0,0,0,-2.967103887081539
28630,-1.1348775809658698,434,1,0,0,0,0,-2.815863317816263
28631,-1.0082971318954645,434,1,0,0,0,1,-1.574333117819475
28632,-1.0082971318954645,434,1,0,0,0,0,-1.5607201819282368
28633,-1.1981678055010725,434,0,1,0,0,0,-3.7049609628479967
28634,-0.9872003903837303,434,0,0,0,0,0,-1.5763099096969118
28635,-0.9872003903837303,434,0,1,0,0,1,-1.5071713913713816
28636,-0.9872003903837303,434,0,0,0,0,0,-1.5414536966303392
28637,-0.9872003903837303,434,0,0,0,0,1,-1.3944589178697735
28638,-0.9872003903837303,434,0,0,0,0,1,-1.420214602997827
28639,-0.9872003903837303,434,0,0,0,0,0,-1.39967139813853
28640,-0.9872003903837303,434,1,0,0,0,1,-1.4992516958663635
28641,-0.9872003903837303,434,0,1,0,0,1,-1.5149127748830409
28642,-0.9872003903837303,434,0,0,0,0,0,-1.54791174521429
28643,-0.9872003903837303,434,0,1,0,0,0,-1.3154968140092362
28644,-0.9872003903837303,434,1,0,0,0,0,-1.4920068477832629
28645,-0.9872003903837303,434,0,0,0,0,1,-1.4684631335964209
28646,-1.0715873564306673,435,1,0,0,0,0,-2.24927935174751
28647,-1.0293938734071988,435,1,0,1,0,1,-1.7098947852026127
28648,-1.0293938734071988,435,0,0,1,0,1,-1.6617514779219733
28649,-1.0293938734071988,435,0,0,0,0,0,-1.8124905414450942
28650,-1.050490614918933,675,1,0,1,0,0,-2.0037685224047985
28651,-1.050490614918933,675,0,1,1,0,0,-1.9361295318073957
28652,-1.050490614918933,675,0,1,1,0,0,-1.8872247633194443
28653,-0.9872003903837303,675,0,0,1,0,0,-1.4614923233410648
28654,-1.0082971318954645,676,0,0,0,0,0,-1.6055057409878932
28655,-0.9450069073602619,676,0,0,0,0,0,-1.1776691306346867
28656,-0.9450069073602619,676,1,0,0,0,0,-1.2483493389547387
28657,-1.0293938734071988,676,1,0,0,0,0,-1.7454516115322776
28658,-1.0082971318954645,676,1,0,0,0,0,-1.5017452933862327
28659,-0.8184264582898567,676,0,0,0,0,0,-0.46339072270499
28660,-0.8606199413133251,676,1,0,1,0,0,-0.7626065670368428
28661,-0.9239101658485277,677,0,0,1,0,0,-1.0766867245005323
28662,-1.0293938734071988,677,1,0,0,0,0,-1.6047688223349414
28663,-1.0293938734071988,677,1,0,0,0,0,-1.680014218563181
28664,-1.0293938734071988,677,1,0,0,0,0,-1.6572777553806777
28665,-0.8395231998015908,677,1,0,0,0,1,-0.5994877144601196
28666,-1.0715873564306673,677,1,0,1,0,0,-1.9710295824901878
28667,-0.8606199413133251,677,1,0,1,0,0,-0.6649578574683397
28668,-1.0082971318954645,677,0,1,1,0,0,-1.7510159525425968
28669,-1.1770710639893383,678,1,0,0,0,0,-3.2571952709343726
28670,-1.1770710639893383,678,1,0,0,0,0,-3.528797197123808
28671,-1.1770710639893383,678,1,0,0,0,0,-3.4957787104916282
28672,-1.1770710639893383,678,1,0,0,0,0,-3.686582345654151
28673,-1.1770710639893383,678,1,0,1,0,0,-3.467603115122552
28674,-1.1770710639893383,678,1,0,1,0,0,-3.415314086546018
28675,-1.1770710639893383,678,1,0,0,0,0,-3.516167895623396
28676,-1.1770710639893383,678,1,0,0,0,0,-3.3988009110684207
28677,-1.1770710639893383,678,1,0,0,0,0,-3.45542929717384
28678,-1.1770710639893383,678,1,0,1,0,0,-3.4613703854169176
28679,-1.1770710639893383,678,1,0,1,0,0,-3.541041336923511
28680,-1.1770710639893383,678,1,0,0,0,0,-3.5702306786760047
28681,-1.1770710639893383,678,1,0,0,0,0,-3.67854217459324
28682,-1.1770710639893383,678,1,0,0,0,0,-3.327508727966395
28683,-1.1770710639893383,678,1,0,0,0,0,-3.618166964885453
28684,-1.050490614918933,678,0,0,0,0,0,-1.9908616100221157
28685,-1.050490614918933,678,0,0,0,0,0,-2.070067251855258
28686,-0.9239101658485277,678,1,0,0,0,0,-1.0630256183657525
28687,-0.8395231998015908,678,0,0,0,0,0,-0.7435283409787
28688,-0.9239101658485277,678,0,0,0,0,0,-1.0957842162024807
28689,-1.1348775809658698,679,0,0,0,0,0,-2.839611527342871
28690,-0.8606199413133251,679,0,0,0,0,0,-0.7176803262820199
28691,-1.0293938734071988,679,0,0,0,0,0,-1.7584875624853868
28692,-1.0293938734071988,679,0,0,0,0,0,-1.6426697243669288
28693,-0.8184264582898567,679,0,0,0,0,0,-0.6117077278749157
28694,-0.7762329752663882,679,1,0,0,0,0,-0.45576314110313704
28695,-1.0082971318954645,679,1,0,0,0,0,-1.6492113550796883
28696,-0.8395231998015908,679,1,0,1,0,1,-0.6267024509699568
28697,-1.1348775809658698,679,0,0,0,0,0,-2.9890997164671167
28698,-0.7762329752663882,679,0,1,0,0,1,-0.4811346172927303
28699,-0.7762329752663882,679,0,0,0,0,1,-0.4492292844547757
28700,-1.050490614918933,680,0,0,0,0,0,-1.9315896340266185
28701,-1.050490614918933,680,0,0,0,0,0,-1.85823699562969
28702,-0.8817166828250593,680,0,0,0,0,0,-0.8306750582076128
28703,-0.8184264582898567,680,0,0,0,0,0,-0.582180994689982
28704,-0.8184264582898567,680,0,0,0,0,0,-0.7154390127690782
28705,-0.7973297167781225,680,1,0,0,0,0,-0.5268522302091628
28706,-0.8817166828250593,680,1,0,0,0,0,-0.8460414646692345
28707,-0.8817166828250593,680,1,0,0,0,0,-0.8075771336352966
28708,-0.8817166828250593,680,1,0,1,0,0,-0.7851489446055464
28709,-0.8817166828250593,680,0,0,1,0,0,-0.789004118630827
28710,-1.1981678055010725,680,0,0,1,0,0,-3.9703949994715737
28711,-1.1981678055010725,680,0,1,1,0,0,-3.985651147561809
28712,-1.1981678055010725,680,0,1,1,0,0,-3.8231576516880432
28713,-1.1981678055010725,680,0,1,1,0,0,-3.780235784556113
28714,-1.1981678055010725,680,0,1,1,0,0,-3.732596117628168
28715,-1.1981678055010725,680,0,1,1,0,0,-3.7665679149046465
28716,-1.1981678055010725,680,0,1,0,0,0,-3.890959366912664
28717,-0.7340394922429198,680,0,0,1,0,1,-0.4650737761481103
28718,-1.0293938734071988,680,0,0,1,0,0,-1.8553732167575216
28719,-1.0293938734071988,680,0,1,1,0,0,-1.8773200709715772
28720,-1.0293938734071988,680,1,0,1,0,0,-1.722707535521166
28721,-1.0293938734071988,680,0,0,1,0,0,-1.8548244173897648
28722,-1.0293938734071988,680,0,1,1,0,0,-1.8296248361967733
28723,-1.0293938734071988,680,0,1,1,0,0,-1.8777612654337301
28724,-1.0293938734071988,680,1,0,1,0,0,-1.6647072837836947
28725,-1.0293938734071988,680,1,0,1,0,0,-1.6898439340364966
28726,-1.0293938734071988,680,0,0,1,0,0,-1.7102096944033203
28727,-1.0293938734071988,680,1,0,1,0,0,-1.7562124331074134
28728,-1.0293938734071988,680,1,0,1,0,0,-1.8906234793755765
28729,-1.0293938734071988,680,1,0,1,0,0,-1.68513446435431
28730,-1.0293938734071988,680,1,0,1,0,0,-1.7393972993915416
28731,-1.0293938734071988,680,0,1,1,0,0,-1.7584875624853868
28732,-1.0293938734071988,680,1,0,1,0,0,-1.6725072504860599
28733,-1.0293938734071988,680,1,0,1,0,0,-1.7102346068718632
28734,-1.0293938734071988,680,1,0,1,0,0,-1.7609915012578745
28735,-1.0293938734071988,680,1,0,1,0,0,-1.7950467226722069
28736,-1.0293938734071988,680,1,0,0,0,0,-1.834100384620589
28737,-1.0293938734071988,680,1,0,1,0,0,-1.8155005757904255
28738,-1.0293938734071988,680,0,1,1,0,0,-1.8230828769482745
28739,-1.0293938734071988,680,0,1,1,0,0,-1.9219449398959787
28740,-1.0293938734071988,680,1,0,1,0,0,-1.7197627428393931
28741,-1.0293938734071988,680,0,1,1,0,0,-1.8870226095195024
28742,-1.0293938734071988,680,1,0,1,0,0,-1.8425599550101148
28743,-1.0293938734071988,680,1,0,1,0,0,-1.7123889696635448
28744,-1.0293938734071988,680,1,0,1,0,0,-1.8292517180018486
28745,-1.0293938734071988,680,1,0,1,0,0,-1.8239790026633493
28746,-1.0293938734071988,680,1,0,1,0,0,-1.7760187699687886
28747,-1.0293938734071988,680,1,0,1,0,0,-1.7819873350596998
28748,-1.0293938734071988,680,1,0,1,0,0,-1.6998085788393007
28749,-1.0293938734071988,680,1,0,1,0,0,-1.802983168861524
28750,-1.0293938734071988,680,0,1,1,0,0,-1.7588315799810257
28751,-1.0293938734071988,680,0,0,1,0,0,-1.7943463157217951
28752,-1.0293938734071988,680,0,0,1,0,0,-1.864731727433522
28753,-1.0293938734071988,680,1,0,1,0,0,-1.6602198582870604
28754,-1.0293938734071988,680,1,0,1,0,0,-1.8314538416462554
28755,-1.0293938734071988,680,0,0,1,0,0,-1.8773200709715772
28756,-1.0293938734071988,680,0,0,1,0,0,-1.8310006211343395
28757,-1.0293938734071988,680,1,0,1,0,0,-1.665043053849468
28758,-1.0293938734071988,680,1,0,1,0,0,-1.821103247452652
28759,-1.0293938734071988,680,0,0,1,0,0,-1.9042788642592574
28760,-1.0293938734071988,680,1,0,1,0,0,-1.8796455341547216
28761,-1.0293938734071988,680,1,0,1,0,0,-1.8253345429950012
28762,-1.0293938734071988,680,1,0,0,0,0,-1.6939893551177168
28763,-1.0293938734071988,680,0,1,0,0,0,-1.722707535521166
28764,-1.0293938734071988,680,0,1,1,0,0,-1.8525575875862552
28765,-1.0293938734071988,680,1,0,1,0,0,-1.7609915012578745
28766,-1.0293938734071988,680,1,0,1,0,0,-1.7480859827141713
28767,-1.0293938734071988,680,0,1,1,0,0,-1.812187971048698
28768,-1.0293938734071988,680,0,1,1,0,0,-1.831712677300658
28769,-1.0293938734071988,680,1,0,1,0,0,-1.8124905414450942
28770,-1.0293938734071988,680,1,0,1,0,0,-1.7351804641704678
28771,-0.9872003903837303,681,0,0,0,0,0,-1.5496931612705713
28772,-0.9872003903837303,681,0,0,0,0,0,-1.3692373595329577
28773,-0.9872003903837303,681,0,0,0,0,0,-1.3318602985628256
28774,-0.7762329752663882,681,0,0,0,0,1,-0.5239623653969603
28775,-1.0082971318954645,681,1,0,0,0,0,-1.5725334632552954
28776,-0.9872003903837303,681,1,0,0,0,0,-1.4353673899436836
28777,-0.9661036488719961,681,1,0,0,0,0,-1.3065739215553909
28778,-0.8606199413133251,681,0,0,0,0,0,-0.8205314027400087
28779,-0.8395231998015908,681,0,0,0,0,0,-0.800521311969652
28780,-0.9872003903837303,681,1,0,1,0,0,-1.397016411783758
28781,-0.9028134243367935,681,0,1,0,0,0,-0.896328068578857
28782,-0.9028134243367935,681,0,0,0,0,0,-0.8940825669878458
28783,-0.9028134243367935,681,1,0,0,0,0,-0.9655744087289648
28784,-0.9028134243367935,681,0,0,1,0,0,-0.9550549269483039
28785,-0.9028134243367935,681,0,0,0,0,0,-0.9631621386356513
28786,-0.9028134243367935,681,0,1,0,0,0,-0.8913408971936587
28787,-0.9028134243367935,681,0,1,0,0,0,-0.9444452726787375
28788,-0.9028134243367935,681,0,0,0,0,0,-0.9401026109844941
28789,-0.9028134243367935,681,0,0,0,0,0,-0.9755190376664565
28790,-0.9028134243367935,681,0,1,0,0,0,-1.038814262584773
28791,-1.050490614918933,681,0,0,0,0,0,-1.9697366657712785
28792,-0.9028134243367935,681,0,1,0,0,0,-1.0237313046210899
28793,-1.1137808394541355,682,0,0,0,0,0,-2.732347433556884
28794,-1.1137808394541355,682,0,0,0,0,0,-2.6505584318558753
28795,-1.1137808394541355,682,0,0,0,0,0,-2.455493227356135
28796,-1.1137808394541355,682,0,0,0,0,0,-2.749924157992924
28797,-1.1137808394541355,682,0,0,0,0,0,-2.6505584318558753
28798,-1.050490614918933,682,0,0,0,0,0,-1.976974067605877
28799,-1.1137808394541355,682,0,0,0,0,0,-2.556907359338082
28800,-1.1137808394541355,682,0,0,1,0,0,-2.687989179152887
28801,-1.1137808394541355,682,0,0,1,0,0,-2.519604720030932
28802,-1.1981678055010725,682,0,0,1,0,0,-3.425998160433629
28803,-0.8395231998015908,682,0,0,0,0,0,-0.6768965394265878
28804,-0.9028134243367935,682,1,0,0,0,0,-0.8605564551617143
28805,-0.9872003903837303,682,1,0,1,0,0,-1.3701603830067124
28806,-1.0293938734071988,682,1,0,1,0,0,-1.7989714853272705
28807,-0.7973297167781225,682,1,0,0,0,1,-0.5448392722301206
28808,-1.0082971318954645,682,1,0,1,0,0,-1.560479019589288
28809,-1.050490614918933,682,0,0,0,0,0,-2.0489627610998253
28810,-0.8817166828250593,682,0,1,0,0,0,-0.9094474254930702
28811,-0.8395231998015908,682,0,0,1,0,0,-0.6666866711108379
28812,-1.0082971318954645,683,0,0,0,0,0,-1.5446359995276442
28813,-0.8184264582898567,683,1,0,0,0,0,-0.5449255267421746
28814,-0.8606199413133251,683,1,0,0,0,1,-0.7157418542493577
28815,-0.8184264582898567,683,1,0,0,0,0,-0.5982959347484533
28816,-1.0293938734071988,683,0,1,0,0,0,-1.8185747404960224
28817,-1.0293938734071988,683,1,0,0,0,0,-1.7611457864768227
28818,-1.0293938734071988,683,1,0,0,0,0,-1.7950467226722069
28819,-1.0293938734071988,683,1,0,0,0,0,-1.834100384620589
28820,-1.0293938734071988,683,1,0,0,0,0,-1.6811026612568782
28821,-0.8184264582898567,683,0,0,0,0,0,-0.6135030682688151
28822,-0.8184264582898567,683,0,0,0,0,0,-0.6055424639565338
28823,-0.8184264582898567,683,0,1,0,0,1,-0.611942207853759
28824,-0.8184264582898567,683,0,1,0,0,0,-0.68801628608083
28825,-0.8184264582898567,683,0,0,0,0,0,-0.6027158934656469
28826,-0.8184264582898567,683,0,1,1,0,1,-0.6337724962318674
28827,-0.8184264582898567,683,0,1,0,0,1,-0.7019928863472061
28828,-0.8184264582898567,683,0,0,1,0,1,-0.6630403994625966
28829,-0.8184264582898567,683,1,0,1,0,1,-0.5153659518952753
28830,-0.8184264582898567,683,0,0,0,0,0,-0.6334327441162819
28831,-0.8184264582898567,683,0,1,1,0,1,-0.5272147319914343
28832,-0.8184264582898567,683,0,0,1,0,1,-0.5543413505147057
28833,-0.8184264582898567,683,1,0,0,0,0,-0.6343898435588803
28834,-0.8184264582898567,683,1,0,1,0,1,-0.5485886938064306
28835,-0.8184264582898567,683,0,1,0,0,1,-0.6160619059775965
28836,-0.8184264582898567,683,0,0,0,0,0,-0.638945745689292
28837,-0.8184264582898567,683,0,1,0,0,1,-0.618116225462871
28838,-0.8184264582898567,683,0,0,0,0,0,-0.6163757433361653
28839,-0.8184264582898567,683,1,0,0,0,1,-0.58912910507931
28840,-0.8184264582898567,683,1,0,0,0,1,-0.6262244069790535
28841,-0.8184264582898567,683,0,0,1,0,1,-0.6152135539067858
28842,-0.8184264582898567,683,0,0,1,0,1,-0.5749627930831264
28843,-0.8184264582898567,683,0,0,0,0,0,-0.524743184054876
28844,-0.8184264582898567,683,1,0,0,0,0,-0.5509917981375432
28845,-0.8184264582898567,683,0,0,1,0,1,-0.5802207723252805
28846,-0.8184264582898567,683,0,1,0,0,1,-0.6304642606810957
28847,-0.8184264582898567,683,0,0,0,0,0,-0.5951335363574383
28848,-0.8184264582898567,683,0,1,0,0,0,-0.5591493307444383
28849,-0.8184264582898567,683,0,1,0,0,1,-0.6047673153696799
28850,-0.8184264582898567,683,0,0,0,0,1,-0.5684118863176912
28851,-0.8184264582898567,683,1,0,0,0,1,-0.5792630857828834
28852,-0.8184264582898567,683,1,0,0,0,1,-0.5508301657181417
28853,-0.8184264582898567,683,0,0,0,0,0,-0.6539867688323111
28854,-0.8184264582898567,683,0,1,0,0,0,-0.5731729980597681
28855,-0.8184264582898567,683,0,1,1,0,1,-0.6287967187858682
28856,-0.8184264582898567,683,0,1,0,0,0,-0.5576006578765627
28857,-0.8184264582898567,683,1,0,1,0,1,-0.5809447779870962
28858,-0.8395231998015908,684,0,0,1,0,0,-0.6740362046913568
28859,-1.050490614918933,684,1,0,0,0,0,-1.922537362786147
28860,-1.050490614918933,684,1,0,0,0,0,-1.8124905414450942
28861,-1.0293938734071988,684,1,0,0,0,0,-1.667580327051559
28862,-0.9239101658485277,684,1,0,0,0,0,-0.9861219353012939
28863,-0.9239101658485277,684,1,0,0,0,0,-1.0804007008366714
28864,-0.8395231998015908,684,1,0,1,0,0,-0.7024737921263785
28865,-0.9028134243367935,684,0,0,0,0,0,-0.9726332083750111
28866,-0.9028134243367935,684,0,0,0,0,0,-1.0018790072976231
28867,-1.0082971318954645,684,0,1,0,0,0,-1.5144462700776196
28868,-0.9028134243367935,684,1,0,0,0,0,-0.8882023848005561
28869,-1.0082971318954645,684,0,1,0,0,0,-1.6368316951425215
28870,-1.0082971318954645,684,0,1,0,0,0,-1.5131211302448035
28871,-1.0082971318954645,684,0,1,0,0,0,-1.5845892471379657
28872,-1.0082971318954645,684,0,1,0,0,0,-1.5675801406926737
28873,-1.0082971318954645,684,1,0,0,0,0,-1.5031824765843735
28874,-1.0082971318954645,684,1,0,0,0,0,-1.6125641379959592
28875,-1.0293938734071988,684,1,0,0,0,0,-1.7020446367464732
28876,-1.0293938734071988,684,1,0,0,0,0,-1.7189083155609344
28877,-1.0293938734071988,684,1,0,0,0,0,-1.8104824007862785
28878,-1.0293938734071988,684,0,1,0,0,0,-1.8252719998421427
28879,-1.0293938734071988,684,1,0,0,0,0,-1.7946702283496028
28880,-1.0293938734071988,684,0,0,0,0,0,-1.7657034691298423
28881,-0.8606199413133251,684,0,1,0,0,1,-0.7395457386209241
28882,-1.0082971318954645,684,0,0,0,0,0,-1.544408661729052
28883,-0.755136233754654,684,0,0,1,0,1,-0.445226557703609
28884,-1.050490614918933,684,1,0,0,0,0,-1.9587729691017473
28885,-1.050490614918933,684,1,0,0,0,0,-1.9042788642592574
28886,-1.050490614918933,684,0,0,0,0,0,-1.9444850297934309
28887,-1.050490614918933,684,0,0,0,0,0,-2.050062524948342
28888,-0.9239101658485277,684,0,1,1,0,0,-1.0900252152311196
28889,-1.050490614918933,684,0,0,0,0,0,-1.8815490295582935
28890,-1.050490614918933,684,0,0,0,0,0,-2.0795000823676544
28891,-1.050490614918933,684,0,0,0,0,0,-2.2642629879329257
28892,-1.050490614918933,684,0,1,0,0,0,-1.8423070104608628
28893,-1.050490614918933,684,0,1,0,0,0,-2.0219171756567373
28894,-1.050490614918933,684,0,0,0,0,0,-2.0175646498872264
28895,-1.050490614918933,684,0,0,0,0,0,-2.0116260216703084
28896,-1.050490614918933,684,0,0,0,0,0,-2.0638106563246987
28897,-1.050490614918933,684,0,1,0,0,0,-1.9341494369626269
28898,-1.050490614918933,684,0,0,0,0,0,-2.015422066681167
28899,-1.050490614918933,684,1,0,0,0,0,-1.9897015088147734
28900,-1.050490614918933,684,0,0,0,0,0,-2.0654603837730847
28901,-1.050490614918933,684,0,0,0,0,0,-2.046238694665131
28902,-1.050490614918933,684,0,0,0,0,0,-2.2191430781443375
28903,-1.050490614918933,684,0,0,0,0,0,-1.7977059577055792
28904,-1.050490614918933,684,0,0,0,0,0,-2.2048209304727386
28905,-1.050490614918933,684,1,0,0,0,0,-1.9421496004980594
28906,-1.050490614918933,684,0,0,0,0,0,-2.159480230732166
28907,-1.050490614918933,684,0,0,0,0,0,-2.0889653455128556
28908,-1.050490614918933,684,0,0,0,0,0,-1.7754773083526811
28909,-0.8606199413133251,684,0,0,0,0,0,-0.7248454335566685
28910,-1.050490614918933,684,0,1,0,0,0,-2.004730305545853
28911,-1.050490614918933,684,0,0,0,0,0,-1.8871318262978178
28912,-1.050490614918933,684,1,0,0,0,0,-1.9205397573225658
28913,-1.050490614918933,684,0,0,0,0,0,-2.074216889690627
28914,-0.9239101658485277,684,1,0,1,0,0,-1.0746734546587793
28915,-1.050490614918933,684,0,0,0,0,0,-2.1307431617033403
28916,-1.050490614918933,684,0,1,0,0,0,-2.0889653455128556
28917,-1.050490614918933,684,1,0,0,0,0,-1.9261990302742904
28918,-1.050490614918933,684,0,0,0,0,0,-2.1555557778553522
28919,-1.050490614918933,684,0,0,0,0,0,-1.8880043564641986
28920,-1.050490614918933,684,1,0,0,0,0,-1.8956039513571454
28921,-1.050490614918933,684,0,0,0,0,0,-2.0260624454250045
28922,-1.050490614918933,684,1,0,0,0,0,-1.963443873512092
28923,-1.050490614918933,684,1,0,0,0,0,-1.8691134451313012
28924,-0.8606199413133251,684,0,0,0,0,0,-0.6804790511445593
28925,-1.050490614918933,684,1,0,0,0,0,-1.9899632900217519
28926,-1.050490614918933,684,0,1,0,0,0,-1.9344112181696043
28927,-1.050490614918933,684,0,0,0,0,0,-1.911108383941581
28928,-1.050490614918933,684,0,0,0,0,0,-2.1853924001623355
28929,-1.050490614918933,684,0,0,0,0,0,-2.0120895574909814
28930,-1.050490614918933,684,0,1,0,0,0,-2.1415529234256363
28931,-1.050490614918933,684,0,0,0,0,0,-2.0497186516756134
28932,-1.050490614918933,684,0,1,0,0,0,-2.0347452784793205
28933,-1.050490614918933,684,0,0,0,0,0,-2.0419554220333147
28934,-1.050490614918933,684,0,1,0,0,0,-1.852295806379277
28935,-1.050490614918933,684,0,1,0,0,0,-1.9863082806565595
28936,-1.050490614918933,684,0,0,1,0,0,-1.9715948220329518
28937,-1.050490614918933,684,0,0,0,0,0,-1.8851273620804092
28938,-1.050490614918933,684,0,0,0,0,0,-1.8556173246490455
28939,-1.050490614918933,684,0,1,0,0,0,-1.8911306251031885
28940,-1.050490614918933,684,0,0,0,0,0,-2.0633729087759183
28941,-1.050490614918933,684,1,0,0,0,0,-2.018450460293544
28942,-1.050490614918933,684,0,0,0,0,0,-2.060053829739776
28943,-1.050490614918933,684,1,0,0,0,0,-1.922537362786147
28944,-1.050490614918933,684,0,0,0,0,0,-1.8848861997414628
28945,-1.050490614918933,684,0,0,0,0,0,-2.2389887082695816
28946,-1.050490614918933,684,1,0,0,0,0,-1.9498434927974317
28947,-1.050490614918933,684,1,0,0,0,0,-1.9535143530909924
28948,-1.050490614918933,684,0,1,0,0,0,-1.9362255211022272
28949,-1.0082971318954645,685,0,0,0,0,0,-1.461736431232589
28950,-1.0293938734071988,435,0,0,1,0,1,-1.7977565313667723
28951,-1.0293938734071988,435,0,0,0,0,0,-1.7727578681690588
28952,-1.0293938734071988,435,0,0,0,0,0,-1.8491218377897578
28953,-1.0293938734071988,435,0,0,0,0,0,-1.93093013367367
28954,-1.155974322477604,435,0,0,0,0,0,-3.4073148712540595
28955,-1.155974322477604,435,0,1,1,0,0,-3.3954709597049817
28956,-1.0293938734071988,435,0,0,0,0,0,-1.666172347075826
28957,-1.0293938734071988,435,0,1,0,0,0,-1.7845815783723684
28958,-1.155974322477604,435,0,1,1,0,0,-2.988486152359934
28959,-1.0293938734071988,435,0,0,0,0,0,-1.7192509626357393
28960,-1.0293938734071988,435,1,0,0,0,0,-1.812360939919389
28961,-1.0293938734071988,435,0,0,0,0,0,-1.9779430668618059
28962,-1.0293938734071988,435,0,1,0,0,0,-1.6811716697909802
28963,-1.0293938734071988,435,0,0,0,0,0,-1.7102346068718632
28964,-1.0293938734071988,435,0,1,0,0,0,-1.816598200199125
28965,-1.0293938734071988,435,1,0,1,0,1,-1.662255187590208
28966,-1.0293938734071988,435,0,0,0,0,0,-1.8253345429950012
28967,-1.0293938734071988,435,0,1,0,0,0,-1.8871205531105202
28968,-1.0293938734071988,435,0,1,0,0,0,-1.722707535521166
28969,-1.0293938734071988,435,0,1,1,0,1,-1.8182888749104964
28970,-1.0293938734071988,435,0,0,0,0,0,-1.6901446546277592
28971,-1.0293938734071988,435,0,0,0,0,0,-1.8310006211343395
28972,-1.155974322477604,435,0,0,0,0,0,-3.1572462582298355
28973,-1.0293938734071988,435,0,0,0,0,0,-1.904252931328548
28974,-1.0293938734071988,435,0,1,0,0,0,-1.785199820520417
28975,-1.0293938734071988,435,1,0,1,0,1,-1.8239790026633493
28976,-1.0293938734071988,435,0,1,0,0,0,-1.8659706702669991
28977,-1.0293938734071988,435,0,0,0,0,0,-1.6505945366194401
28978,-1.155974322477604,436,0,0,1,0,0,-3.170682335567411
28979,-1.155974322477604,436,0,0,0,0,0,-3.350376275728178
28980,-0.8817166828250593,685,0,0,0,0,0,-0.811987783452024
28981,-1.0293938734071988,685,1,0,1,0,0,-1.7947967236755318
28982,-0.8817166828250593,685,1,0,1,0,0,-0.8334608554137454
28983,-1.0293938734071988,685,1,0,0,0,0,-1.5372166703217636
28984,-0.9450069073602619,685,0,0,0,0,0,-1.2276664636286694
28985,-0.8184264582898567,685,0,0,1,0,0,-0.6339190641963395
28986,-0.8184264582898567,685,1,0,0,0,0,-0.5471828502439513
28987,-0.8184264582898567,685,0,0,0,0,0,-0.6579026122858668
28988,-0.9872003903837303,686,1,0,1,0,0,-1.3483861778297426
28989,-0.7973297167781225,686,1,0,0,0,1,-0.5018724601522728
28990,-0.9661036488719961,686,0,1,0,0,0,-1.2179228748693907
28991,-0.9661036488719961,686,1,0,0,0,0,-1.2789093508036673
28992,-0.9661036488719961,686,0,0,0,0,0,-1.3445931076177118
28993,-0.9661036488719961,686,1,0,0,0,0,-1.3645494339957922
28994,-0.9661036488719961,686,1,0,0,0,0,-1.3774671542507637
28995,-0.9661036488719961,686,0,1,0,0,0,-1.2926063808474564
28996,-0.9661036488719961,686,1,0,0,0,0,-1.2789093508036673
28997,-0.9661036488719961,686,0,0,0,0,0,-1.4160375617422203
28998,-0.9661036488719961,686,0,1,0,0,0,-1.2876774330574972
28999,-0.9661036488719961,686,1,0,0,0,0,-1.3029927161094796
29000,-0.9661036488719961,686,1,0,0,0,0,-1.234877542912534
29001,-0.9661036488719961,686,1,0,0,0,0,-1.2916250780527134
29002,-0.9661036488719961,686,0,1,0,0,0,-1.3414093107109757
29003,-0.9661036488719961,686,0,0,0,0,0,-1.3625738857482335
29004,-0.9661036488719961,686,0,0,0,0,0,-1.285354525540245
29005,-0.9661036488719961,686,1,0,0,0,0,-1.289491198460517
29006,-0.9661036488719961,686,0,1,0,0,0,-1.4210760268115195
29007,-0.9661036488719961,686,0,0,0,0,0,-1.3593250151928353
29008,-0.9661036488719961,686,0,1,0,0,0,-1.3362311207890187
29009,-0.9661036488719961,686,0,0,0,0,0,-1.3055779017472573
29010,-0.9661036488719961,686,0,0,0,0,0,-1.3733160982577723
